都道府県,郡,市区町村,コード,政令指定都市
福岡県,三井郡,大刀洗町,405035,0
福岡県,三潴郡,大木町,405221,0
福岡県,八女郡,広川町,405442,0
福岡県,田川郡,香春町,406015,0
福岡県,田川郡,添田町,406023,0
福岡県,田川郡,糸田町,406040,0
福岡県,田川郡,川崎町,406058,0
福岡県,田川郡,大任町,406082,0
福岡県,田川郡,赤村,406091,0
福岡県,田川郡,福智町,406104,0
福岡県,京都郡,苅田町,406210,0
福岡県,京都郡,みやこ町,406252,0
福岡県,築上郡,吉富町,406422,0
福岡県,築上郡,上毛町,406465,0
福岡県,築上郡,築上町,406473,0
佐賀県,,佐賀市,412015,0
佐賀県,,唐津市,412023,0
佐賀県,,鳥栖市,412031,0
佐賀県,,多久市,412040,0
佐賀県,,伊万里市,412058,0
佐賀県,,武雄市,412066,0
佐賀県,,鹿島市,412074,0
佐賀県,,小城市,412082,0
佐賀県,,嬉野市,412091,0
佐賀県,,神埼市,412104,0
佐賀県,神埼郡,吉野ヶ里町,413275,0
佐賀県,三養基郡,基山町,413411,0
佐賀県,三養基郡,上峰町,413453,0
佐賀県,三養基郡,みやき町,413461,0
佐賀県,東松浦郡,玄海町,413879,0
佐賀県,西松浦郡,有田町,414018,0
佐賀県,杵島郡,大町町,414239,0
佐賀県,杵島郡,江北町,414247,0
佐賀県,杵島郡,白石町,414255,0
佐賀県,藤津郡,太良町,414417,0
長崎県,,長崎市,422011,0
長崎県,,佐世保市,422029,0
長崎県,,島原市,422037,0
長崎県,,諫早市,422045,0
長崎県,,大村市,422053,0
長崎県,,平戸市,422070,0
長崎県,,松浦市,422088,0
長崎県,,対馬市,422096,0
長崎県,,壱岐市,422100,0
長崎県,,五島市,422118,0
長崎県,,西海市,422126,0
長崎県,,雲仙市,422134,0
長崎県,,南島原市,422142,0
長崎県,西彼杵郡,長与町,423076,0
長崎県,西彼杵郡,時津町,423084,0
長崎県,東彼杵郡,東彼杵町,423211,0
長崎県,東彼杵郡,川棚町,423220,0
長崎県,東彼杵郡,波佐見町,423238,0
長崎県,北松浦郡,小値賀町,423831,0
長崎県,北松浦郡,佐々町,423912,0
長崎県,南松浦郡,新上五島町,424111,0
熊本県,,熊本市,431001,1
熊本県,,八代市,432024,0
熊本県,,人吉市,432032,0
熊本県,,荒尾市,432041,0
熊本県,,水俣市,432059,0
熊本県,,玉名市,432067,0
熊本県,,山鹿市,432083,0
熊本県,,菊池市,432105,0
熊本県,,宇土市,432113,0
熊本県,,上天草市,432121,0
熊本県,,宇城市,432130,0
熊本県,,阿蘇市,432148,0
熊本県,,天草市,432156,0
熊本県,,合志市,432164,0
熊本県,下益城郡,美里町,433489,0
熊本県,玉名郡,玉東町,433641,0
熊本県,玉名郡,南関町,433675,0
熊本県,玉名郡,長洲町,433683,0
熊本県,玉名郡,和水町,433691,0
熊本県,菊池郡,大津町,434035,0
熊本県,菊池郡,菊陽町,434043,0
熊本県,阿蘇郡,南小国町,434230,0
熊本県,阿蘇郡,小国町,434248,0
熊本県,阿蘇郡,産山村,434256,0
熊本県,阿蘇郡,高森町,434281,0
熊本県,阿蘇郡,西原村,434329,0
熊本県,阿蘇郡,南阿蘇村,434337,0
熊本県,上益城郡,御船町,434418,0
熊本県,上益城郡,嘉島町,434426,0
熊本県,上益城郡,益城町,434434,0
熊本県,上益城郡,甲佐町,434442,0
熊本県,上益城郡,山都町,434477,0
熊本県,八代郡,氷川町,434680,0
熊本県,葦北郡,芦北町,434825,0
熊本県,葦北郡,津奈木町,434841,0
熊本県,球磨郡,錦町,435015,0
熊本県,球磨郡,多良木町,435058,0
熊本県,球磨郡,湯前町,435066,0
熊本県,球磨郡,水上村,435074,0
熊本県,球磨郡,相良村,435104,0
熊本県,球磨郡,五木村,435112,0
熊本県,球磨郡,山江村,435121,0
熊本県,球磨郡,球磨村,435139,0
熊本県,球磨郡,あさぎり町,435147,0
熊本県,天草郡,苓北町,435317,0
大分県,,大分市,442011,0
大分県,,別府市,442020,0
大分県,,中津市,442038,0
大分県,,日田市,442046,0
大分県,,佐伯市,442054,0
大分県,,臼杵市,442062,0
大分県,,津久見市,442071,0
大分県,,竹田市,442089,0
大分県,,豊後高田市,442097,0
大分県,,杵築市,442101,0
大分県,,宇佐市,442119,0
大分県,,豊後大野市,442127,0
大分県,,由布市,442135,0
大分県,,国東市,442143,0
大分県,東国東郡,姫島村,443221,0
大分県,速見郡,日出町,443417,0
大分県,玖珠郡,九重町,444618,0
大分県,玖珠郡,玖珠町,444626,0
宮崎県,,宮崎市,452017,0
宮崎県,,都城市,452025,0
宮崎県,,延岡市,452033,0
宮崎県,,日南市,452041,0
宮崎県,,小林市,452050,0
宮崎県,,日向市,452068,0
宮崎県,,串間市,452076,0
宮崎県,,西都市,452084,0
宮崎県,,えびの市,452092,0
宮崎県,北諸県郡,三股町,453412,0
宮崎県,西諸県郡,高原町,453617,0
宮崎県,東諸県郡,国富町,453820,0
宮崎県,東諸県郡,綾町,453838,0
宮崎県,児湯郡,高鍋町,454010,0
宮崎県,児湯郡,新富町,454028,0
宮崎県,児湯郡,西米良村,454036,0
宮崎県,児湯郡,木城町,454044,0
宮崎県,児湯郡,川南町,454052,0
宮崎県,児湯郡,都農町,454061,0
宮崎県,東臼杵郡,門川町,454214,0
宮崎県,東臼杵郡,諸塚村,454290,0
宮崎県,東臼杵郡,椎葉村,454303,0
宮崎県,東臼杵郡,美郷町,454311,0
宮崎県,西臼杵郡,高千穂町,454419,0
宮崎県,西臼杵郡,日之影町,454427,0
宮崎県,西臼杵郡,五ヶ瀬町,454435,0
鹿児島県,,鹿児島市,462012,0
鹿児島県,,鹿屋市,462039,0
鹿児島県,,枕崎市,462047,0
鹿児島県,,阿久根市,462063,0
鹿児島県,,出水市,462080,0
鹿児島県,,指宿市,462101,0
鹿児島県,,西之表市,462136,0
鹿児島県,,垂水市,462144,0
鹿児島県,,薩摩川内市,462152,0
鹿児島県,,日置市,462161,0
鹿児島県,,曽於市,462179,0
鹿児島県,,霧島市,462187,0
鹿児島県,,いちき串木野市,462195,0
鹿児島県,,南さつま市,462209,0
鹿児島県,,志布志市,462217,0
鹿児島県,,奄美市,462225,0
鹿児島県,,南九州市,462233,0
鹿児島県,,伊佐市,462241,0
鹿児島県,,姶良市,462250,0
鹿児島県,鹿児島郡,三島村,463035,0
鹿児島県,鹿児島郡,十島村,463043,0
鹿児島県,薩摩郡,さつま町,463922,0
鹿児島県,出水郡,長島町,464040,0
鹿児島県,姶良郡,湧水町,464520,0
鹿児島県,曽於郡,大崎町,464686,0
鹿児島県,肝属郡,東串良町,464821,0
鹿児島県,肝属郡,錦江町,464902,0
鹿児島県,肝属郡,南大隅町,464911,0
鹿児島県,肝属郡,肝付町,464929,0
鹿児島県,熊毛郡,中種子町,465011,0
鹿児島県,熊毛郡,南種子町,465020,0
鹿児島県,熊毛郡,屋久島町,465054,0
鹿児島県,大島郡,大和村,465232,0
鹿児島県,大島郡,宇検村,465241,0
鹿児島県,大島郡,瀬戸内町,465259,0
鹿児島県,大島郡,龍郷町,465275,0
鹿児島県,大島郡,喜界町,465291,0
鹿児島県,大島郡,徳之島町,465305,0
鹿児島県,大島郡,天城町,465313,0
鹿児島県,大島郡,伊仙町,465321,0
鹿児島県,大島郡,和泊町,465330,0
鹿児島県,大島郡,知名町,465348,0
鹿児島県,大島郡,与論町,465356,0
沖縄県,,那覇市,472018,0
沖縄県,,宜野湾市,472051,0
沖縄県,,石垣市,472077,0
沖縄県,,浦添市,472085,0
沖縄県,,名護市,472093,0
沖縄県,,糸満市,472107,0
沖縄県,,沖縄市,472115,0
沖縄県,,豊見城市,472123,0
沖縄県,,うるま市,472131,0
沖縄県,,宮古島市,472140,0
沖縄県,,南城市,472158,0
沖縄県,国頭郡,国頭村,473014,0
沖縄県,国頭郡,大宜味村,473022,0
沖縄県,国頭郡,東村,473031,0
沖縄県,国頭郡,今帰仁村,473065,0
沖縄県,国頭郡,本部町,473081,0
沖縄県,国頭郡,恩納村,473111,0
沖縄県,国頭郡,宜野座村,473138,0
沖縄県,国頭郡,金武町,473146,0
沖縄県,国頭郡,伊江村,473154,0
沖縄県,中頭郡,読谷村,473243,0
沖縄県,中頭郡,嘉手納町,473251,0
沖縄県,中頭郡,北谷町,473260,0
沖縄県,中頭郡,北中城村,473278,0
沖縄県,中頭郡,中城村,473286,0
沖縄県,中頭郡,西原町,473294,0
沖縄県,島尻郡,与那原町,473481,0
沖縄県,島尻郡,南風原町,473502,0
沖縄県,島尻郡,渡嘉敷村,473537,0
沖縄県,島尻郡,座間味村,473545,0
沖縄県,島尻郡,粟国村,473553,0
沖縄県,島尻郡,渡名喜村,473561,0
沖縄県,島尻郡,南大東村,473570,0
沖縄県,島尻郡,北大東村,473588,0
沖縄県,島尻郡,伊平屋村,473596,0
沖縄県,島尻郡,伊是名村,473600,0
沖縄県,島尻郡,久米島町,473618,0
沖縄県,島尻郡,八重瀬町,473626,0
沖縄県,宮古郡,多良間村,473758,0
沖縄県,八重山郡,竹富町,473812,0
沖縄県,八重山郡,与那国町,473821,0
北海道,,札幌市中央区,011011,2
北海道,,札幌市北区,011029,2
北海道,,札幌市東区,011037,2
北海道,,札幌市白石区,011045,2
北海道,,札幌市豊平区,011053,2
北海道,,札幌市南区,011061,2
北海道,,札幌市西区,011070,2
北海道,,札幌市厚別区,011088,2
北海道,,札幌市手稲区,011096,2
北海道,,札幌市清田区,011100,2
宮城県,,仙台市青葉区,041017,2
宮城県,,仙台市宮城野区,041025,2
宮城県,,仙台市若林区,041033,2
宮城県,,仙台市太白区,041041,2
宮城県,,仙台市泉区,041050,2
埼玉県,,さいたま市西区,111015,2
埼玉県,,さいたま市北区,111023,2
埼玉県,,さいたま市大宮区,111031,2
埼玉県,,さいたま市見沼区,111040,2
埼玉県,,さいたま市中央区,111058,2
埼玉県,,さいたま市桜区,111066,2
埼玉県,,さいたま市浦和区,111074,2
埼玉県,,さいたま市南区,111082,2
埼玉県,,さいたま市緑区,111091,2
埼玉県,,さいたま市岩槻区,111104,2
千葉県,,千葉市中央区,121011,2
千葉県,,千葉市花見川区,121029,2
千葉県,,千葉市稲毛区,121037,2
千葉県,,千葉市若葉区,121045,2
千葉県,,千葉市緑区,121053,2
千葉県,,千葉市美浜区,121061,2
神奈川県,,横浜市鶴見区,141011,2
神奈川県,,横浜市神奈川区,141020,2
神奈川県,,横浜市西区,141038,2
神奈川県,,横浜市中区,141046,2
神奈川県,,横浜市南区,141054,2
神奈川県,,横浜市保土ケ谷区,141062,2
神奈川県,,横浜市磯子区,141071,2
神奈川県,,横浜市金沢区,141089,2
神奈川県,,横浜市港北区,141097,2
神奈川県,,横浜市戸塚区,141101,2
神奈川県,,横浜市港南区,141119,2
神奈川県,,横浜市旭区,141127,2
神奈川県,,横浜市緑区,141135,2
神奈川県,,横浜市瀬谷区,141143,2
神奈川県,,横浜市栄区,141151,2
神奈川県,,横浜市泉区,141160,2
神奈川県,,横浜市青葉区,141178,2
神奈川県,,横浜市都筑区,141186,2
神奈川県,,川崎市川崎区,141313,2
神奈川県,,川崎市幸区,141321,2
神奈川県,,川崎市中原区,141330,2
神奈川県,,川崎市高津区,141348,2
神奈川県,,川崎市多摩区,141356,2
神奈川県,,川崎市宮前区,141364,2
神奈川県,,川崎市麻生区,141372,2
神奈川県,,相模原市緑区,141518,2
神奈川県,,相模原市中央区,141526,2
神奈川県,,相模原市南区,141534,2
新潟県,,新潟市北区,151017,2
新潟県,,新潟市東区,151025,2
新潟県,,新潟市中央区,151033,2
新潟県,,新潟市江南区,151041,2
新潟県,,新潟市秋葉区,151050,2
新潟県,,新潟市南区,151068,2
新潟県,,新潟市西区,151076,2
新潟県,,新潟市西蒲区,151084,2
静岡県,,静岡市葵区,221015,2
静岡県,,静岡市駿河区,221023,2
静岡県,,静岡市清水区,221031,2
静岡県,,浜松市中区,221317,2
静岡県,,浜松市東区,221325,2
静岡県,,浜松市西区,221333,2
静岡県,,浜松市南区,221341,2
静岡県,,浜松市北区,221350,2
静岡県,,浜松市浜北区,221368,2
静岡県,,浜松市天竜区,221376,2
愛知県,,名古屋市千種区,231011,2
愛知県,,名古屋市東区,231029,2
愛知県,,名古屋市北区,231037,2
愛知県,,名古屋市西区,231045,2
愛知県,,名古屋市中村区,231053,2
愛知県,,名古屋市中区,231061,2
愛知県,,名古屋市昭和区,231070,2
愛知県,,名古屋市瑞穂区,231088,2
愛知県,,名古屋市熱田区,231096,2
愛知県,,名古屋市中川区,231100,2
愛知県,,名古屋市港区,231118,2
愛知県,,名古屋市南区,231126,2
愛知県,,名古屋市守山区,231134,2
愛知県,,名古屋市緑区,231142,2
愛知県,,名古屋市名東区,231151,2
愛知県,,名古屋市天白区,231169,2
京都府,,京都市北区,261017,2
京都府,,京都市上京区,261025,2
京都府,,京都市左京区,261033,2
京都府,,京都市中京区,261041,2
京都府,,京都市東山区,261050,2
京都府,,京都市下京区,261068,2
京都府,,京都市南区,261076,2
京都府,,京都市右京区,261084,2
京都府,,京都市伏見区,261092,2
京都府,,京都市山科区,261106,2
京都府,,京都市西京区,261114,2
大阪府,,大阪市都島区,271021,2
大阪府,,大阪市福島区,271039,2
大阪府,,大阪市此花区,271047,2
大阪府,,大阪市西区,271063,2
大阪府,,大阪市港区,271071,2
大阪府,,大阪市大正区,271080,2
大阪府,,大阪市天王寺区,271098,2
大阪府,,大阪市浪速区,271110,2
大阪府,,大阪市西淀川区,271136,2
大阪府,,大阪市東淀川区,271144,2
大阪府,,大阪市東成区,271152,2
大阪府,,大阪市生野区,271161,2
大阪府,,大阪市旭区,271179,2
大阪府,,大阪市城東区,271187,2
大阪府,,大阪市阿倍野区,271195,2
大阪府,,大阪市住吉区,271209,2
大阪府,,大阪市東住吉区,271217,2
大阪府,,大阪市西成区,271225,2
大阪府,,大阪市淀川区,271233,2
大阪府,,大阪市鶴見区,271241,2
大阪府,,大阪市住之江区,271250,2
大阪府,,大阪市平野区,271268,2
大阪府,,大阪市北区,271276,2
大阪府,,大阪市中央区,271284,2
大阪府,,堺市堺区,271411,2
大阪府,,堺市中区,271420,2
大阪府,,堺市東区,271438,2
大阪府,,堺市西区,271446,2
大阪府,,堺市南区,271454,2
大阪府,,堺市北区,271462,2
大阪府,,堺市美原区,271471,2
兵庫県,,神戸市東灘区,281018,2
兵庫県,,神戸市灘区,281026,2
兵庫県,,神戸市兵庫区,281051,2
兵庫県,,神戸市長田区,281069,2
兵庫県,,神戸市須磨区,281077,2
兵庫県,,神戸市垂水区,281085,2
兵庫県,,神戸市北区,281093,2
兵庫県,,神戸市中央区,281107,2
兵庫県,,神戸市西区,281115,2
岡山県,,岡山市北区,331015,2
岡山県,,岡山市中区,331023,2
岡山県,,岡山市東区,331031,2
岡山県,,岡山市南区,331040,2
広島県,,広島市中区,341011,2
広島県,,広島市東区,341029,2
広島県,,広島市南区,341037,2
広島県,,広島市西区,341045,2
広島県,,広島市安佐南区,341053,2
広島県,,広島市安佐北区,341061,2
広島県,,広島市安芸区,341070,2
広島県,,広島市佐伯区,341088,2
福岡県,,北九州市門司区,401013,2
福岡県,,北九州市若松区,401030,2
福岡県,,北九州市戸畑区,401056,2
福岡県,,北九州市小倉北区,401064,2
福岡県,,北九州市小倉南区,401072,2
福岡県,,北九州市八幡東区,401081,2
福岡県,,北九州市八幡西区,401099,2
福岡県,,福岡市東区,401315,2
福岡県,,福岡市博多区,401323,2
福岡県,,福岡市中央区,401331,2
福岡県,,福岡市南区,401340,2
福岡県,,福岡市西区,401358,2
福岡県,,福岡市城南区,401366,2
福岡県,,福岡市早良区,401374,2
熊本県,,熊本市中央区,431010,2
熊本県,,熊本市東区,431028,2
熊本県,,熊本市西区,431036,2
熊本県,,熊本市南区,431044,2
熊本県,,熊本市北区,431052,2
